total_images,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,airports_nearest,cityCenters_nearest,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest,days_exposition,year,month,weekday,price_per_m2,floor_type
9,4650000.0,34.0,2017-10-17,1,2.72,8,14.6,5,True,False,False,8.0,0,Санкт-Петербург,20558.0,4913.0,1.0,596.0,3.0,588.0,71,2017,10,1,136764.71,Другой
2,1353000.0,33.8,2017-10-09,1,2.72,3,14.0,1,True,False,False,9.0,0,Всеволожск,,,,,,,49,2017,10,0,40029.59,Первый
7,2500000.0,38.0,2018-09-20,2,2.5,5,28.0,2,True,False,False,6.0,1,Тосно,,,,,,,35,2018,9,3,65789.47,Другой
12,2850000.0,63.5,2019-03-26,3,2.9,3,49.6,2,False,False,False,7.3,0,поселок городского типа Ульяновка,,,,,,,0,2019,3,1,44881.89,Другой
5,5050000.0,60.0,2019-02-04,2,2.5,6,31.9,1,True,False,False,8.8,0,Санкт-Петербург,19507.0,4262.0,1.0,344.0,1.0,211.0,0,2019,2,0,84166.67,Первый
6,2850000.0,33.0,2017-06-07,1,2.72,9,16.5,2,True,False,False,8.4,0,Санкт-Петербург,18052.0,17960.0,1.0,1007.0,0.0,3100.0,423,2017,6,2,86363.64,Другой
18,2400000.0,25.0,2017-08-16,1,2.72,25,21.0,12,True,True,False,16.6,2,поселок Мурино,,,,,,,384,2017,8,2,96000.0,Другой
8,2650000.0,64.0,2019-04-27,3,2.5,5,,4,True,False,False,7.5,0,Кириши,,,,,,,0,2019,4,5,41406.25,Другой
9,5300000.0,38.62,2018-11-29,1,2.72,21,,2,True,False,False,10.02,1,Санкт-Петербург,35935.0,9508.0,0.0,3100.0,1.0,136.0,7,2018,11,3,137234.59,Другой
9,5150000.0,61.0,2018-06-23,3,2.5,5,44.0,2,True,False,False,6.0,0,Санкт-Петербург,25060.0,14647.0,0.0,3100.0,0.0,3100.0,114,2018,6,5,84426.23,Другой
12,5500000.0,57.1,2017-10-25,3,2.6,9,39.0,8,True,False,False,7.0,0,Санкт-Петербург,19816.0,11347.0,0.0,3100.0,0.0,3100.0,212,2017,10,2,96322.24,Другой
3,5400000.0,58.0,2016-04-28,3,2.72,9,42.0,2,False,False,False,5.5,0,Санкт-Петербург,39221.0,8476.0,0.0,3100.0,1.0,266.0,52,2016,4,3,93103.45,Другой
6,4700000.0,49.0,2018-10-12,1,2.7,12,25.0,6,True,False,False,12.0,0,Санкт-Петербург,18615.0,15955.0,2.0,499.0,2.0,770.0,13,2018,10,4,95918.37,Другой
19,4990000.0,50.1,2018-08-21,2,2.5,5,28.3,5,True,False,False,6.8,1,Санкт-Петербург,13565.0,11594.0,0.0,3100.0,1.0,585.0,3,2018,8,1,99600.8,Последний
1,4400000.0,45.0,2018-10-22,1,2.75,10,20.0,4,False,False,False,11.4,1,Санкт-Петербург,35998.0,16300.0,0.0,3100.0,2.0,722.0,5,2018,10,0,97777.78,Другой
15,4350000.0,42.0,2018-03-12,1,2.72,19,19.0,19,True,False,False,10.0,2,Санкт-Петербург,37717.0,14561.0,0.0,3100.0,0.0,3100.0,246,2018,3,0,103571.43,Последний
0,3400000.0,46.0,2018-07-10,2,2.5,9,28.5,5,True,False,False,7.2,0,Колпино,26599.0,32385.0,0.0,3100.0,0.0,3100.0,20,2018,7,1,73913.04,Другой
3,2098800.0,38.16,2017-10-01,1,2.72,7,14.39,2,False,False,False,11.62,2,поселок городского типа Сиверский,,,,,,,280,2017,10,6,55000.0,Другой
0,6700000.0,42.0,2018-10-24,1,2.7,16,18.0,5,True,False,False,9.0,0,Санкт-Петербург,13308.0,15899.0,0.0,3100.0,0.0,3100.0,13,2018,10,2,159523.81,Другой
4,3800000.0,34.4,2019-04-02,1,2.5,12,17.3,2,True,False,False,9.9,2,Санкт-Петербург,44418.0,10060.0,2.0,332.0,1.0,710.0,0,2019,4,1,110465.12,Другой
1,3700000.0,39.2,2018-03-14,1,2.72,12,20.1,2,True,False,False,8.4,0,Санкт-Петербург,33219.0,14243.0,0.0,3100.0,1.0,134.0,266,2018,3,2,94387.76,Другой
20,7650000.0,80.0,2017-11-09,3,2.72,12,47.2,6,True,False,False,14.6,2,Санкт-Петербург,35098.0,13168.0,1.0,843.0,1.0,390.0,144,2017,11,3,95625.0,Другой
7,3200000.0,32.0,2018-09-08,1,2.5,9,14.0,1,False,False,False,9.0,0,Санкт-Петербург,41275.0,11489.0,2.0,408.0,0.0,3100.0,7,2018,9,5,100000.0,Первый
4,4460000.0,42.0,2017-11-21,1,2.72,22,18.0,16,True,False,False,10.3,0,Санкт-Петербург,48847.0,16685.0,0.0,3100.0,0.0,3100.0,411,2017,11,1,106190.48,Другой
12,2500000.0,34.0,2017-08-08,1,2.5,9,17.2,2,True,False,False,8.7,0,Сертолово,,,,,,,50,2017,8,1,73529.41,Другой
16,3700000.0,32.0,2019-02-07,1,2.72,5,18.6,5,True,False,False,6.0,0,Санкт-Петербург,40306.0,9566.0,1.0,1499.0,0.0,3100.0,50,2019,2,3,115625.0,Последний
11,4190000.0,62.3,2018-10-02,3,2.6,9,45.5,7,True,False,False,7.2,2,Санкт-Петербург,18578.0,17580.0,0.0,3100.0,1.0,769.0,25,2018,10,1,67255.22,Другой
12,2150000.0,45.4,2018-12-22,2,2.72,5,30.0,5,True,False,False,7.5,0,Никольское,,,,,,,0,2018,12,5,47356.83,Последний
4,3035000.0,36.83,2018-03-28,1,2.72,22,,7,True,False,False,11.71,0,поселок Мурино,,,,,,,137,2018,3,2,82405.65,Другой
16,3800000.0,32.5,2019-02-08,1,2.5,9,20.3,6,True,False,False,6.4,0,Санкт-Петербург,51543.0,11981.0,1.0,577.0,1.0,226.0,39,2019,2,4,116923.08,Другой
10,3350000.0,46.0,2018-03-08,2,2.56,5,28.2,1,True,False,False,7.0,0,Санкт-Петербург,25517.0,14230.0,0.0,3100.0,0.0,3100.0,48,2018,3,3,72826.09,Первый
12,3290000.0,34.8,2017-07-12,1,2.65,25,15.16,3,True,False,False,10.6,0,Санкт-Петербург,17138.0,15934.0,0.0,3100.0,1.0,76.0,46,2017,7,2,94540.23,Другой
0,3000000.0,33.0,2016-05-26,2,2.72,12,20.0,6,True,False,False,9.0,0,Санкт-Петербург,18230.0,21392.0,0.0,3100.0,0.0,3100.0,58,2016,5,3,90909.09,Другой
15,2800000.0,55.0,2019-02-08,1,2.72,3,37.0,1,True,False,False,14.0,0,Коммунар,,,,,,,0,2019,2,4,50909.09,Первый
10,3600000.0,31.0,2016-05-20,1,2.5,3,17.0,3,True,False,False,5.5,0,поселок Стрельна,27909.0,22953.0,2.0,156.0,3.0,489.0,105,2016,5,4,116129.03,Последний
4,2950000.0,43.0,2018-09-24,2,2.52,5,30.0,2,True,False,False,6.0,0,Гатчина,,,,,,,3,2018,9,0,68604.65,Другой
6,4300000.0,40.5,2017-01-24,1,2.7,23,15.8,8,True,False,False,13.0,0,Санкт-Петербург,7659.0,13841.0,0.0,3100.0,0.0,3100.0,42,2017,1,1,106172.84,Другой
12,7850000.0,65.4,2019-01-22,2,2.72,11,30.61,2,True,False,False,13.69,0,Санкт-Петербург,44775.0,8491.0,1.0,702.0,0.0,3100.0,0,2019,1,1,120030.58,Другой
14,14400000.0,86.3,2019-03-12,3,2.8,16,49.0,14,True,False,False,14.0,0,Санкт-Петербург,12960.0,12342.0,1.0,498.0,1.0,128.0,0,2019,3,1,166859.79,Другой
10,13700000.0,96.0,2018-07-04,3,2.8,16,53.0,7,True,False,False,13.5,0,Санкт-Петербург,13308.0,15899.0,0.0,3100.0,0.0,3100.0,167,2018,7,2,142708.33,Другой
16,4550000.0,38.9,2018-01-11,1,2.65,12,16.4,4,True,False,False,10.1,0,Санкт-Петербург,36724.0,12246.0,1.0,636.0,0.0,3100.0,129,2018,1,3,116966.58,Другой
14,5680000.0,53.0,2017-04-18,2,2.7,12,27.0,8,True,False,False,12.0,1,деревня Кудрово,,,,,,,211,2017,4,1,107169.81,Другой
0,2850000.0,54.0,2017-08-03,2,2.72,5,30.0,5,True,False,False,8.2,2,поселок Аннино,,,,,,,172,2017,8,3,52777.78,Последний
1,2950000.0,29.0,2017-11-29,1,2.72,9,15.5,9,True,False,False,6.8,0,Санкт-Петербург,22675.0,12886.0,1.0,233.0,0.0,3100.0,53,2017,11,2,101724.14,Последний
10,3450000.0,29.0,2019-04-05,1,2.72,9,15.5,9,True,False,False,6.5,0,Санкт-Петербург,13895.0,13960.0,0.0,3100.0,0.0,3100.0,0,2019,4,4,118965.52,Последний
3,7900000.0,85.0,2018-07-10,2,2.8,22,43.0,9,True,False,False,16.0,0,Санкт-Петербург,52212.0,16802.0,0.0,3100.0,1.0,733.0,216,2018,7,1,92941.18,Другой
9,4200000.0,45.5,2018-03-08,2,2.55,9,28.0,4,True,False,False,7.0,1,Санкт-Петербург,32642.0,10882.0,2.0,522.0,0.0,3100.0,86,2018,3,3,92307.69,Другой
9,5000000.0,47.0,2016-04-06,1,2.72,24,13.0,3,True,False,False,17.0,0,Санкт-Петербург,18573.0,16168.0,3.0,156.0,2.0,268.0,86,2016,4,2,106382.98,Другой
14,3500000.0,34.1,2018-10-10,1,2.5,5,19.0,4,True,False,False,6.4,1,Санкт-Петербург,27361.0,8340.0,0.0,3100.0,0.0,3100.0,9,2018,10,2,102639.3,Другой
12,6800000.0,59.6,2017-10-01,2,2.7,25,28.8,2,False,False,False,11.1,2,Санкт-Петербург,17843.0,14466.0,2.0,66.0,0.0,3100.0,114,2017,10,6,114093.96,Другой
11,2500000.0,63.0,2018-02-04,3,2.72,5,41.0,4,True,False,False,9.0,0,Волхов,,,,,,,303,2018,2,6,39682.54,Другой
14,2150000.0,32.7,2018-01-06,1,2.5,9,18.0,8,True,False,False,6.3,0,Красное Село,24693.0,28118.0,0.0,3100.0,0.0,3100.0,100,2018,1,5,65749.24,Другой
14,3400000.0,35.1,2017-10-04,1,2.72,15,16.3,10,True,False,False,8.0,1,поселок Мурино,,,,,,,394,2017,10,2,96866.1,Другой
13,4050000.0,40.0,2016-03-10,1,2.85,12,20.1,5,True,False,False,10.4,0,Санкт-Петербург,32923.0,14022.0,0.0,3100.0,0.0,3100.0,214,2016,3,3,101250.0,Другой
8,5400000.0,63.0,2017-09-12,3,2.72,12,40.0,4,True,False,False,7.7,0,Санкт-Петербург,33011.0,12086.0,0.0,3100.0,0.0,3100.0,20,2017,9,1,85714.29,Другой
12,1750000.0,23.0,2018-11-02,1,2.72,7,15.0,2,True,False,False,8.0,0,Всеволожск,,,,,,,20,2018,11,4,76086.96,Другой
5,3000000.0,31.4,2017-11-28,1,2.5,5,17.8,5,True,False,False,5.2,0,Сестрорецк,58086.0,35014.0,1.0,378.0,2.0,199.0,45,2017,11,1,95541.4,Последний
20,4800000.0,44.5,2018-09-21,2,2.5,5,27.4,1,True,False,False,7.1,0,Санкт-Петербург,46295.0,19019.0,1.0,904.0,0.0,3100.0,108,2018,9,4,107865.17,Первый
16,3700000.0,42.4,2017-12-12,1,2.72,17,19.0,2,True,False,False,10.7,0,Санкт-Петербург,25360.0,14749.0,0.0,3100.0,0.0,3100.0,42,2017,12,1,87264.15,Другой
17,5800000.0,43.0,2017-10-18,2,2.72,17,20.77,10,False,False,False,12.0,0,Санкт-Петербург,29244.0,7947.0,3.0,325.0,1.0,713.0,91,2017,10,2,134883.72,Другой
7,3250000.0,31.6,2017-06-07,1,2.72,12,11.4,4,False,False,False,8.2,0,Сестрорецк,57025.0,33954.0,2.0,357.0,2.0,248.0,45,2017,6,2,102848.1,Другой
8,7750000.0,84.1,2017-10-13,3,2.75,14,50.0,7,True,False,False,11.3,1,деревня Кудрово,,,,,,,52,2017,10,4,92152.2,Другой
2,2100000.0,45.0,2019-04-12,2,2.5,2,31.0,1,True,False,False,6.0,0,Санкт-Петербург,37842.0,17233.0,0.0,3100.0,1.0,409.0,0,2019,4,4,46666.67,Первый
7,9000000.0,86.2,2017-07-19,3,2.8,11,44.9,2,True,False,False,15.7,2,Санкт-Петербург,24151.0,5777.0,1.0,1272.0,2.0,407.0,245,2017,7,2,104408.35,Другой
10,3150000.0,30.5,2017-06-13,1,2.72,5,17.4,1,True,False,False,6.0,0,Санкт-Петербург,15726.0,8608.0,1.0,391.0,0.0,3100.0,224,2017,6,1,103278.69,Первый
14,5752000.0,82.0,2017-11-09,3,2.72,15,48.0,5,True,False,False,12.0,0,Санкт-Петербург,22425.0,24137.0,0.0,3100.0,2.0,398.0,60,2017,11,3,70146.34,Другой
18,6300000.0,58.1,2018-11-26,2,2.5,9,32.0,5,True,False,False,9.1,2,Санкт-Петербург,51964.0,13985.0,1.0,649.0,1.0,832.0,8,2018,11,0,108433.73,Другой
13,5500000.0,50.8,2018-12-08,2,2.5,9,,4,True,False,False,9.5,1,Санкт-Петербург,13582.0,14398.0,1.0,138.0,1.0,685.0,7,2018,12,5,108267.72,Другой
19,4600000.0,47.0,2017-10-12,2,2.5,9,29.38,6,True,False,False,6.35,0,Санкт-Петербург,50068.0,15809.0,1.0,796.0,0.0,3100.0,59,2017,10,3,97872.34,Другой
14,3950000.0,46.0,2017-06-09,2,2.5,9,27.0,6,True,False,False,6.3,0,Санкт-Петербург,46501.0,16386.0,0.0,3100.0,0.0,3100.0,82,2017,6,4,85869.57,Другой
12,4075000.0,39.4,2017-10-13,1,2.72,12,20.4,9,True,False,False,8.3,2,Санкт-Петербург,39629.0,14913.0,0.0,3100.0,0.0,3100.0,221,2017,10,4,103426.4,Другой
12,3620000.0,31.8,2019-02-20,1,2.72,9,18.0,2,True,False,False,6.4,0,Санкт-Петербург,16764.0,15766.0,0.0,3100.0,1.0,1013.0,55,2019,2,2,113836.48,Другой
8,5170000.0,42.85,2017-12-26,1,2.72,25,15.5,23,True,False,False,11.2,0,Санкт-Петербург,17673.0,14296.0,2.0,39.0,0.0,3100.0,27,2017,12,1,120653.44,Другой
11,2790000.0,50.0,2017-12-03,2,2.72,4,29.5,1,True,False,False,11.0,0,поселок Щеглово,,,,,,,220,2017,12,6,55800.0,Первый
10,4900000.0,60.0,2018-10-06,3,2.5,5,38.0,4,False,False,False,8.0,2,Сосновый Бор,,,,,,,7,2018,10,5,81666.67,Другой
3,3700000.0,45.0,2017-07-01,1,2.72,15,18.0,6,True,False,False,9.0,1,Санкт-Петербург,15008.0,10814.0,0.0,3100.0,1.0,701.0,63,2017,7,5,82222.22,Другой
15,10900000.0,77.0,2018-08-16,3,2.6,17,51.8,13,True,False,False,9.6,0,Санкт-Петербург,35513.0,15519.0,0.0,3100.0,1.0,992.0,0,2018,8,3,141558.44,Другой
8,3645000.0,38.0,2017-08-29,1,2.72,10,18.0,4,True,False,False,8.0,0,Санкт-Петербург,13590.0,13902.0,1.0,367.0,1.0,460.0,43,2017,8,1,95921.05,Другой
6,4500000.0,50.0,2019-03-03,2,2.55,9,30.0,1,True,False,False,6.5,0,Пушкин,18846.0,33701.0,1.0,226.0,0.0,3100.0,0,2019,3,6,90000.0,Первый
18,15700000.0,93.0,2017-09-20,3,2.8,22,61.0,19,True,False,False,12.0,1,Санкт-Петербург,44382.0,16921.0,0.0,3100.0,0.0,3100.0,300,2017,9,2,168817.2,Другой
6,3650000.0,45.0,2016-05-12,2,2.72,5,29.0,5,True,False,False,5.0,0,Ломоносов,48305.0,51730.0,0.0,3100.0,0.0,3100.0,42,2016,5,3,81111.11,Последний
8,2150000.0,73.0,2018-05-29,3,2.65,5,43.0,5,True,False,False,9.0,2,поселок Победа,,,,,,,290,2018,5,1,29452.05,Последний
8,6300000.0,70.4,2017-09-10,3,2.72,12,42.3,3,True,False,False,11.2,1,Санкт-Петербург,38622.0,14116.0,0.0,3100.0,0.0,3100.0,3,2017,9,6,89488.64,Другой
10,6700000.0,57.0,2018-07-10,2,2.75,12,32.8,4,True,False,False,9.3,0,Санкт-Петербург,14727.0,16771.0,0.0,3100.0,0.0,3100.0,28,2018,7,1,117543.86,Другой
9,3950000.0,40.0,2017-07-25,1,2.5,17,19.0,14,True,False,False,6.0,2,Санкт-Петербург,31396.0,13056.0,0.0,3100.0,0.0,3100.0,232,2017,7,1,98750.0,Другой
13,4600000.0,50.8,2019-01-29,2,2.5,14,30.0,13,True,False,False,8.0,0,Колпино,27542.0,33328.0,0.0,3100.0,0.0,3100.0,60,2019,1,1,90551.18,Другой
16,6750000.0,64.3,2017-02-08,3,2.5,5,38.6,2,True,False,False,8.3,0,Пушкин,14040.0,26193.0,0.0,3100.0,0.0,3100.0,239,2017,2,2,104976.67,Другой
6,5420000.0,45.0,2017-09-26,2,2.72,6,22.0,1,True,False,False,8.5,0,Санкт-Петербург,19807.0,5016.0,1.0,742.0,1.0,215.0,24,2017,9,1,120444.44,Первый
2,2200000.0,40.0,2018-11-21,1,2.72,3,16.0,2,True,False,False,15.0,0,поселок Романовка,,,,,,,27,2018,11,2,55000.0,Другой
20,5400000.0,56.0,2018-11-27,2,2.65,16,36.0,15,True,False,False,11.0,0,Санкт-Петербург,38817.0,12723.0,0.0,3100.0,0.0,3100.0,6,2018,11,1,96428.57,Другой
15,1600000.0,55.5,2019-03-04,2,2.5,5,32.3,4,True,False,False,8.5,0,деревня Меньково,,,,,,,0,2019,3,0,28828.83,Другой
8,2590000.0,39.7,2017-02-21,1,2.72,9,17.5,8,True,False,False,8.5,0,Гатчина,,,,,,,225,2017,2,1,65239.29,Другой
5,1450000.0,40.8,2018-06-20,2,2.72,5,28.0,5,True,False,False,6.0,1,деревня Старые Бегуницы,,,,,,,195,2018,6,2,35539.22,Последний
8,4000000.0,35.1,2019-01-10,1,2.6,9,18.2,2,True,False,False,7.0,0,Санкт-Петербург,23916.0,11486.0,1.0,631.0,0.0,3100.0,76,2019,1,3,113960.11,Другой
16,4799500.0,54.4,2019-01-05,1,2.65,17,17.0,5,True,False,False,12.4,2,Санкт-Петербург,35720.0,16022.0,0.0,3100.0,3.0,574.0,8,2019,1,5,88226.1,Другой
5,3350000.0,30.6,2017-06-22,1,2.5,9,17.8,6,True,False,False,6.2,0,Санкт-Петербург,48949.0,20310.0,0.0,3100.0,0.0,3100.0,120,2017,6,3,109477.12,Другой
5,4290000.0,50.0,2017-12-09,2,2.72,9,30.5,2,True,False,False,7.5,1,Санкт-Петербург,24743.0,15822.0,0.0,3100.0,0.0,3100.0,6,2017,12,5,85800.0,Другой
6,3500000.0,56.9,2017-02-03,3,2.72,5,37.0,1,True,False,False,5.4,0,Санкт-Петербург,11940.0,10602.0,0.0,3100.0,1.0,492.0,17,2017,2,4,61511.42,Первый
0,4300000.0,61.8,2017-10-03,3,2.5,9,43.1,4,True,False,False,6.3,2,Санкт-Петербург,44827.0,18398.0,0.0,3100.0,1.0,281.0,63,2017,10,1,69579.29,Другой
15,4690000.0,44.0,2018-11-29,1,2.72,16,20.0,10,True,False,False,9.0,1,Санкт-Петербург,15135.0,14858.0,2.0,282.0,0.0,3100.0,7,2018,11,3,106590.91,Другой
10,6950000.0,55.0,2017-03-13,2,2.72,5,35.0,4,True,False,False,9.0,0,Санкт-Петербург,43088.0,13239.0,1.0,604.0,0.0,3100.0,241,2017,3,0,126363.64,Другой
1,4350000.0,41.3,2018-02-08,2,2.6,5,27.8,4,False,False,False,5.3,0,Санкт-Петербург,14119.0,8607.0,0.0,3100.0,0.0,3100.0,69,2018,2,3,105326.88,Другой
10,3600000.0,56.7,2018-03-19,3,2.5,5,41.2,4,True,False,False,6.0,0,Колпино,24900.0,30686.0,0.0,3100.0,1.0,657.0,45,2018,3,0,63492.06,Другой
10,2150000.0,54.0,2019-03-05,2,2.5,5,29.0,2,True,False,False,8.5,2,поселок Молодцово,,,,,,,45,2019,3,1,39814.81,Другой
8,4700000.0,61.0,2017-12-23,3,2.5,9,43.5,9,True,False,False,6.4,0,Санкт-Петербург,14511.0,13307.0,1.0,195.0,3.0,573.0,116,2017,12,5,77049.18,Последний
13,1980000.0,62.0,2017-10-19,3,2.72,5,45.0,5,True,False,False,6.0,0,Приозерск,,,,,,,205,2017,10,3,31935.48,Последний
13,5250000.0,58.0,2019-03-15,3,2.5,9,39.0,9,True,False,False,6.2,0,Санкт-Петербург,50463.0,16169.0,0.0,3100.0,0.0,3100.0,0,2019,3,4,90517.24,Последний
1,2300000.0,32.0,2018-02-09,1,2.8,2,20.6,1,True,False,False,7.8,0,городской поселок Новоселье,,,,,,,414,2018,2,4,71875.0,Первый
0,7200000.0,65.0,2017-09-26,2,2.72,19,33.7,13,True,False,False,11.6,1,Санкт-Петербург,30513.0,11905.0,1.0,668.0,0.0,3100.0,60,2017,9,1,110769.23,Другой
17,6500000.0,43.8,2019-02-20,1,2.8,16,21.1,15,True,False,False,12.1,2,Санкт-Петербург,10069.0,13445.0,0.0,3100.0,0.0,3100.0,0,2019,2,2,148401.83,Другой
8,3600000.0,61.9,2018-10-14,3,2.56,5,45.5,4,True,False,False,6.0,0,Выборг,,,,,,,149,2018,10,6,58158.32,Другой
3,5120000.0,58.2,2018-05-09,2,2.7,24,28.7,17,True,False,False,14.0,0,Санкт-Петербург,22089.0,17417.0,0.0,3100.0,1.0,136.0,134,2018,5,2,87972.51,Другой
16,4800000.0,57.8,2018-07-10,2,2.72,25,31.55,18,True,False,False,10.3,0,Кудрово,,,,,,,67,2018,7,1,83044.98,Другой
18,5100000.0,70.4,2019-04-26,3,2.6,6,41.2,1,True,False,False,8.6,0,Петергоф,39003.0,34192.0,0.0,3100.0,2.0,233.0,0,2019,4,4,72443.18,Первый
16,3990000.0,30.9,2018-03-01,1,2.5,9,15.4,6,True,False,False,8.1,0,Санкт-Петербург,11858.0,14450.0,0.0,3100.0,1.0,648.0,160,2018,3,3,129126.21,Другой
2,4140000.0,52.77,2017-11-10,2,2.72,20,30.0,10,True,False,False,8.5,2,деревня Кудрово,,,,,,,74,2017,11,4,78453.67,Другой
5,2450000.0,37.25,2018-01-01,1,2.6,4,17.9,2,True,False,False,9.0,2,Сертолово,,,,,,,84,2018,1,0,65771.81,Другой
7,4750000.0,46.0,2016-12-08,2,2.5,5,29.0,4,True,False,False,7.0,1,Санкт-Петербург,11690.0,9815.0,1.0,917.0,1.0,991.0,420,2016,12,3,103260.87,Другой
11,4300000.0,43.0,2017-07-08,2,2.72,5,30.0,1,True,False,False,6.0,0,Санкт-Петербург,11035.0,10667.0,0.0,3100.0,0.0,3100.0,89,2017,7,5,100000.0,Первый
3,2950000.0,28.9,2018-11-09,1,2.55,5,16.4,2,True,False,False,5.3,0,Петергоф,39655.0,31407.0,3.0,493.0,3.0,737.0,125,2018,11,4,102076.12,Другой
15,5438000.0,64.0,2017-12-09,2,2.72,20,34.0,2,True,False,False,16.0,0,поселок Мурино,,,,,,,60,2017,12,5,84968.75,Другой
1,4904000.0,74.4,2018-07-04,3,2.8,18,43.92,2,True,False,False,10.88,0,деревня Новое Девяткино,,,,,,,26,2018,7,2,65913.98,Другой
7,6000000.0,59.9,2019-03-17,4,2.5,5,44.0,4,True,False,False,7.4,0,Санкт-Петербург,11072.0,12119.0,0.0,3100.0,1.0,804.0,0,2019,3,6,100166.94,Другой
11,5300000.0,35.0,2017-02-15,1,2.72,19,14.0,7,True,False,False,9.5,0,Санкт-Петербург,19499.0,4844.0,0.0,3100.0,1.0,503.0,170,2017,2,2,151428.57,Другой
10,5750000.0,53.8,2016-03-18,2,2.51,4,27.8,1,True,False,False,10.3,0,Пушкин,19452.0,34306.0,1.0,551.0,3.0,663.0,167,2016,3,4,106877.32,Первый
17,7825000.0,48.4,2018-09-09,2,2.75,25,29.5,9,True,False,False,8.5,0,Санкт-Петербург,35555.0,15561.0,0.0,3100.0,1.0,1180.0,30,2018,9,6,161673.55,Другой
5,3590000.0,35.9,2017-03-19,1,2.72,16,15.0,16,False,False,False,11.0,2,Санкт-Петербург,43250.0,11020.0,0.0,3100.0,0.0,3100.0,80,2017,3,6,100000.0,Последний
1,1900000.0,55.0,2018-07-24,3,2.5,3,40.0,1,True,False,False,5.0,0,Приозерск,,,,,,,7,2018,7,1,34545.45,Первый
3,3227000.0,35.7,2016-04-27,1,2.72,24,16.9,23,True,False,False,10.0,0,Санкт-Петербург,21928.0,17256.0,0.0,3100.0,1.0,429.0,147,2016,4,2,90392.16,Другой
10,4000000.0,45.34,2018-02-02,2,2.56,5,29.84,5,True,False,False,6.76,0,Санкт-Петербург,17567.0,17191.0,1.0,502.0,0.0,3100.0,0,2018,2,4,88222.32,Последний
2,6650000.0,65.2,2017-09-20,2,2.72,16,36.7,3,True,False,False,14.0,0,Санкт-Петербург,17393.0,12525.0,0.0,3100.0,0.0,3100.0,82,2017,9,2,101993.87,Другой
15,2480000.0,37.5,2017-06-16,1,2.72,9,18.0,7,True,False,False,10.5,1,Кингисепп,,,,,,,5,2017,6,4,66133.33,Другой
14,3300000.0,37.1,2017-09-27,1,2.72,10,16.1,10,True,False,False,8.4,2,Санкт-Петербург,21003.0,15446.0,2.0,679.0,1.0,113.0,28,2017,9,2,88948.79,Последний
8,2250000.0,62.8,2019-04-04,2,2.72,3,33.5,3,True,False,False,7.0,0,Волхов,,,,,,,0,2019,4,3,35828.03,Последний
